subject,port,B_freeze_pct,base_seed,seed_eff,trial_kind,shuffle_id,n_nodes,kappa_grid,R_edge,R_peak,kappa_star,G_proxy,R0max_k0.001,R0max_k0.01,R0max_k0.063,R0max_k0.251,R0max_k0.631,R0max_k1,R0max_k10
314225,T2,0.0,20250212,223435618,orig,-1,20,T2_5pt,8.439267022732599,8.189725489004037,0.251,-0.2495415337285624,8.439267022732599,,,8.189725489004037,7.984879268784553,7.482107702877359,2.034033179608762
314225,T2,0.0,20250212,223435618,surr,0,20,T2_5pt,10.726907529123462,10.169562982759114,0.251,-0.557344546364348,10.726907529123462,,,10.169562982759114,9.645679869694703,8.908834914504075,2.3641984623806103
314225,T2,0.0,20250212,223435618,surr,1,20,T2_5pt,11.151242087002904,10.747796269624178,0.251,-0.4034458173787261,11.151242087002904,,,10.747796269624178,10.21718706544786,9.465526414329748,2.5632894269567967
314225,T2,0.0,20250212,223435618,surr,2,20,T2_5pt,10.360101962534523,9.953920145063408,0.251,-0.4061818174711149,10.360101962534523,,,9.953920145063408,9.43653431761476,8.692226322100034,2.237930622607622
314225,T2,0.0,20250212,223435618,surr,3,20,T2_5pt,11.535423114468024,10.830770865915516,0.251,-0.7046522485525077,11.535423114468024,,,10.830770865915516,10.084184641058105,9.36195397008864,2.5956110698651447
314225,T2,0.0,20250212,223435618,surr,4,20,T2_5pt,8.734391601294416,8.228870041430197,0.251,-0.5055215598642189,8.734391601294416,,,8.228870041430197,7.605273317100114,6.936031772078543,1.7242891031375696
314225,T2,0.0,20250212,223435618,surr,5,20,T2_5pt,12.923371406567508,11.5731040138663,0.251,-1.350267392701209,12.923371406567508,,,11.5731040138663,10.147082877151211,9.111405856570949,2.3236364795104327
314225,T2,0.0,20250212,223435618,surr,6,20,T2_5pt,9.639136572197986,9.14389278961519,0.251,-0.4952437825827953,9.639136572197986,,,9.14389278961519,8.756154778034988,8.08232151430376,1.9782421515545512
314225,T2,0.0,20250212,223435618,surr,7,20,T2_5pt,9.154652927622813,8.836949438110741,0.251,-0.3177034895120716,9.154652927622813,,,8.836949438110741,8.393895682400576,7.844479074261452,2.118423383487452
314225,T2,0.0,20250213,870498594,orig,-1,20,T2_5pt,7.082927789788691,8.772202441532862,0.631,1.6892746517441708,7.082927789788691,,,8.372213284927659,8.772202441532862,8.322097633794053,2.0490704688007004
314225,T2,0.0,20250213,870498594,surr,0,20,T2_5pt,13.866098289078524,12.294296979440114,0.251,-1.5718013096384098,13.866098289078524,,,12.294296979440114,11.367119212021132,10.37273987920108,2.384496860785634
314225,T2,0.0,20250213,870498594,surr,1,20,T2_5pt,9.358832172965611,10.872309370156032,0.631,1.5134771971904222,9.358832172965611,,,10.609825917108129,10.872309370156032,10.252423757944898,2.580033466471553
314225,T2,0.0,20250213,870498594,surr,2,20,T2_5pt,12.142130906520965,11.818318713341885,0.251,-0.3238121931790818,12.142130906520965,,,11.818318713341885,11.101768498613952,10.083897762856578,2.2554364828591704
314225,T2,0.0,20250213,870498594,surr,3,20,T2_5pt,9.933481523685678,11.4958552399972,0.631,1.5623737163115212,9.933481523685678,,,11.295658670564842,11.4958552399972,10.785497879799411,2.6176502307565905
314225,T2,0.0,20250213,870498594,surr,4,20,T2_5pt,7.13604982248036,8.296680202802875,0.631,1.160630380322515,7.13604982248036,,,8.188444907052686,8.296680202802875,7.701296068136338,1.7361988848118246
314225,T2,0.0,20250213,870498594,surr,5,20,T2_5pt,10.567688796985736,10.999817043799698,0.251,0.4321282468139635,10.567688796985736,,,10.999817043799698,10.671657152109738,9.864518525763806,2.338374724165996
314225,T2,0.0,20250213,870498594,surr,6,20,T2_5pt,11.476150522646526,10.881828464912006,0.251,-0.5943220577345194,11.476150522646526,,,10.881828464912006,10.298130985952843,9.351260629075185,1.99293296511062
314225,T2,0.0,20250213,870498594,surr,7,20,T2_5pt,7.893522067868441,9.345524809505886,0.631,1.452002741637445,7.893522067868441,,,9.151616921217263,9.345524809505886,8.800146875341278,2.133055863680401
314225,T2,0.0,20250214,460569366,orig,-1,20,T2_5pt,4.199118502882691,5.67776898010526,1.0,1.478650477222568,4.199118502882691,,,4.813863562244125,5.432951625211513,5.67776898010526,2.016472275525131
314225,T2,0.0,20250214,460569366,surr,0,20,T2_5pt,6.159389293190817,7.228294735187341,1.0,1.0689054419965238,6.159389293190817,,,6.663971946376838,7.142798364705876,7.228294735187341,2.349628397643107
314225,T2,0.0,20250214,460569366,surr,1,20,T2_5pt,6.593115019928745,7.654357090183373,1.0,1.061242070254628,6.593115019928745,,,7.04503265418713,7.550137385581916,7.654357090183373,2.5474967417439163
314225,T2,0.0,20250214,460569366,surr,2,20,T2_5pt,5.533359797528044,6.695402999491639,1.0,1.162043201963595,5.533359797528044,,,5.943468378993708,6.500250571100226,6.695402999491639,2.2206291925190067
314225,T2,0.0,20250214,460569366,surr,3,20,T2_5pt,5.591626183050812,7.710547985707953,1.0,2.118921802657141,5.591626183050812,,,6.440261113925638,7.405515858893823,7.710547985707953,2.5832854327349444
314225,T2,0.0,20250214,460569366,surr,4,20,T2_5pt,3.4643170251829174,5.283985177695727,1.0,1.8196681525128096,3.4643170251829174,,,4.423206768940132,5.1054610282598745,5.283985177695727,1.710630639510377
314225,T2,0.0,20250214,460569366,surr,5,20,T2_5pt,7.409200728775614,7.646427240645883,0.631,0.2372265118702685,7.409200728775614,,,7.565831940796903,7.646427240645883,7.510681578164636,2.310676245419038
314225,T2,0.0,20250214,460569366,surr,6,20,T2_5pt,5.32460759221204,6.223698055566139,1.0,0.8990904633540993,5.32460759221204,,,5.55664240827643,6.05153213927465,6.223698055566139,1.9628723775697083
314225,T2,0.0,20250214,460569366,surr,7,20,T2_5pt,5.353717332695462,6.425868511241524,1.0,1.0721511785460622,5.353717332695462,,,5.700749238085251,6.251593045668156,6.425868511241524,2.106158478470707
314225,T2,0.0,20250215,2947648704,orig,-1,20,T2_5pt,5.957707143321122,7.120688539280688,0.631,1.1629813959595658,5.957707143321122,,,6.621150864878374,7.120688539280688,7.102261665782772,2.0389800566561256
314225,T2,0.0,20250215,2947648704,surr,0,20,T2_5pt,6.069106403025915,8.548984697821846,0.631,2.47987829479593,6.069106403025915,,,7.66703598178791,8.548984697821846,8.502933130225218,2.3696287727761494
314225,T2,0.0,20250215,2947648704,surr,1,20,T2_5pt,10.00113647673321,9.601396315123017,0.251,-0.399740161610195,10.00113647673321,,,9.601396315123017,9.491975972160208,9.1839305173494,2.571198406574041
314225,T2,0.0,20250215,2947648704,surr,2,20,T2_5pt,9.369838993485768,9.373551443825392,0.251,0.0037124503396235,9.369838993485768,,,9.373551443825392,9.108232174698966,8.616116372301612,2.242722339760926
314225,T2,0.0,20250215,2947648704,surr,3,20,T2_5pt,8.656807356310182,9.452948241394326,0.631,0.796140885084144,8.656807356310182,,,9.023940278680096,9.452948241394326,9.30864971402094,2.6056541559140567
314225,T2,0.0,20250215,2947648704,surr,4,20,T2_5pt,5.196366802464878,6.655012409035875,0.631,1.4586456065709967,5.196366802464878,,,6.125609112977484,6.655012409035875,6.540143562786899,1.7272390066971397
314225,T2,0.0,20250215,2947648704,surr,5,20,T2_5pt,7.0672893657329166,8.205733652828904,0.631,1.1384442870959877,7.0672893657329166,,,7.686969055428759,8.205733652828904,8.17036500469333,2.326131588604802
314225,T2,0.0,20250215,2947648704,surr,6,20,T2_5pt,9.217295310493432,8.78600825509694,0.251,-0.431287055396492,9.217295310493432,,,8.78600825509694,8.514187863360897,8.057107772757654,1.9833274076335805
314225,T2,0.0,20250215,2947648704,surr,7,20,T2_5pt,5.899589221926742,7.600447576528798,1.0,1.7008583546020564,5.899589221926742,,,6.835930956141775,7.577064697553252,7.600447576528798,2.125084804466692
314225,T2,0.0,20250216,3163222232,orig,-1,20,T2_5pt,6.429249308458193,8.004892527333723,0.631,1.5756432188755305,6.429249308458193,,,7.638692641603458,8.004892527333723,7.701760970831407,2.0416592256678268
314225,T2,0.0,20250216,3163222232,surr,0,20,T2_5pt,7.784900451324835,9.193403735367136,0.631,1.4085032840422995,7.784900451324835,,,8.896093728793728,9.193403735367136,8.833450160976135,2.3685600980586456
314225,T2,0.0,20250216,3163222232,surr,1,20,T2_5pt,10.24825384449023,10.875715264593683,0.251,0.6274614201034527,10.24825384449023,,,10.875715264593683,10.550362790179266,9.846586248022428,2.571641007192567
314225,T2,0.0,20250216,3163222232,surr,2,20,T2_5pt,10.349161623310836,10.727610044762876,0.251,0.3784484214520383,10.349161623310836,,,10.727610044762876,10.128428055462042,9.25336508176132,2.243578173798868
314225,T2,0.0,20250216,3163222232,surr,3,20,T2_5pt,7.361855515626895,9.591856155357002,0.631,2.230000639730106,7.361855515626895,,,8.967119348825044,9.591856155357002,9.33415918647436,2.600659954495974
314225,T2,0.0,20250216,3163222232,surr,4,20,T2_5pt,5.700536131651275,7.212203475781495,0.631,1.5116673441302195,5.700536131651275,,,6.680386265725943,7.212203475781495,6.908714616652471,1.7283842599237922
314225,T2,0.0,20250216,3163222232,surr,5,20,T2_5pt,8.52322901768932,9.361919368615128,0.631,0.8386903509258072,8.52322901768932,,,9.300140255659958,9.361919368615128,8.87890056330855,2.3271036018538505
314225,T2,0.0,20250216,3163222232,surr,6,20,T2_5pt,8.023018639975023,9.133633330396634,0.631,1.1106146904216114,8.023018639975023,,,9.083520782394212,9.133633330396634,8.497410845305135,1.984406056771228
314225,T2,0.0,20250216,3163222232,surr,7,20,T2_5pt,6.569511979257383,8.41842205577148,0.631,1.8489100765140964,6.569511979257383,,,7.931974238673514,8.41842205577148,8.128710437564123,2.1267106069553354
314225,T2,0.0,20250217,3782709075,orig,-1,20,T2_5pt,5.909055755124874,7.517222345585826,0.631,1.608166590460952,5.909055755124874,,,6.894851562842991,7.517222345585826,7.438464278025648,2.042515831615154
314225,T2,0.0,20250217,3782709075,surr,0,20,T2_5pt,7.042458495512966,9.193440162853186,0.631,2.15098166734022,7.042458495512966,,,8.493063531645621,9.193440162853186,8.978624503287621,2.374027061265782
314225,T2,0.0,20250217,3782709075,surr,1,20,T2_5pt,8.571036456889088,9.770330449734832,0.631,1.1992939928457442,8.571036456889088,,,9.285477130963208,9.770330449734832,9.522505111737512,2.575854350832434
314225,T2,0.0,20250217,3782709075,surr,2,20,T2_5pt,9.460504041490816,9.766692897457403,0.251,0.3061888559665888,9.460504041490816,,,9.766692897457403,9.604964995315544,9.03062350120503,2.2468732212110307
314225,T2,0.0,20250217,3782709075,surr,3,20,T2_5pt,7.399809374618078,9.787970243424793,0.631,2.388160868806713,7.399809374618078,,,8.930439445772274,9.787970243424793,9.641847604712598,2.6095166086981263
314225,T2,0.0,20250217,3782709075,surr,4,20,T2_5pt,5.483751495217662,7.232911166192504,0.631,1.7491596709748416,5.483751495217662,,,6.65828794346486,7.232911166192504,6.985715138126996,1.7311404953791816
314225,T2,0.0,20250217,3782709075,surr,5,20,T2_5pt,6.929138323903876,8.744506655010744,0.631,1.815368331106868,6.929138323903876,,,8.013775786460435,8.744506655010744,8.650537661720273,2.3312900054667334
314225,T2,0.0,20250217,3782709075,surr,6,20,T2_5pt,9.427076408058548,9.274343433771262,0.251,-0.152732974287284,9.427076408058548,,,9.274343433771262,9.008662828283263,8.425891110058105,1.9857473818395568
314225,T2,0.0,20250217,3782709075,surr,7,20,T2_5pt,6.019826369304701,7.865277948770199,0.631,1.8454515794654984,6.019826369304701,,,7.08886792555382,7.865277948770199,7.834010102165373,2.1271027087652654
314225,T2,0.0,20250218,2557609935,orig,-1,20,T2_5pt,5.07633073231065,6.512177526428717,1.0,1.435846794118067,5.07633073231065,,,5.903883164630762,6.450021894551339,6.512177526428717,2.028982429673929
314225,T2,0.0,20250218,2557609935,surr,0,20,T2_5pt,5.692423328174946,7.882318804756605,0.631,2.1898954765816594,5.692423328174946,,,7.088386495555471,7.882318804756605,7.875347584648426,2.3589649670467394
314225,T2,0.0,20250218,2557609935,surr,1,20,T2_5pt,6.1262458256953085,8.19607652071008,1.0,2.0698306950147707,6.1262458256953085,,,7.2743843066799485,8.075566451591223,8.19607652071008,2.5605029313607086
314225,T2,0.0,20250218,2557609935,surr,2,20,T2_5pt,7.7895188859519475,8.35181768969505,0.631,0.5622988037431025,7.7895188859519475,,,8.212471157926664,8.35181768969505,8.057446216614494,2.2344745026039585
314225,T2,0.0,20250218,2557609935,surr,3,20,T2_5pt,7.004717656467524,8.674112535191155,1.0,1.6693948787236303,7.004717656467524,,,7.9425259891123074,8.643511902981544,8.674112535191155,2.597001476499857
314225,T2,0.0,20250218,2557609935,surr,4,20,T2_5pt,6.019957026629861,6.356791890656873,0.631,0.3368348640270122,6.019957026629861,,,6.236183245513797,6.356791890656873,6.166048664749159,1.719245015698805
314225,T2,0.0,20250218,2557609935,surr,5,20,T2_5pt,6.21648695142714,8.046994521216595,1.0,1.8305075697894555,6.21648695142714,,,7.290167039931456,8.021830153246274,8.046994521216595,2.3238824905899143
314225,T2,0.0,20250218,2557609935,surr,6,20,T2_5pt,6.980584549981026,7.61122136937448,0.631,0.6306368193934535,6.980584549981026,,,7.451529321276031,7.61122136937448,7.345147979503073,1.9724738108839992
314225,T2,0.0,20250218,2557609935,surr,7,20,T2_5pt,6.412220591415535,7.393476157386982,0.631,0.9812555659714476,6.412220591415535,,,7.067830296532211,7.393476157386982,7.3009489007955795,2.1182203480261905
314225,T2,0.0,20250219,2769374004,orig,-1,20,T2_5pt,3.5344417153478984,5.845169938524752,1.0,2.310728223176853,3.5344417153478984,,,4.518458779094437,5.530732260429842,5.845169938524752,2.017955300882951
314225,T2,0.0,20250219,2769374004,surr,0,20,T2_5pt,4.430248302235573,7.18612410949257,1.0,2.755875807256997,4.430248302235573,,,5.954793808531389,6.962206567818645,7.18612410949257,2.34842486519172
314225,T2,0.0,20250219,2769374004,surr,1,20,T2_5pt,5.143307316559438,7.580474697827638,1.0,2.4371673812682,5.143307316559438,,,6.396135415812377,7.32737001487521,7.580474697827638,2.548723483081049
314225,T2,0.0,20250219,2769374004,surr,2,20,T2_5pt,5.308914518428741,7.397575117533389,1.0,2.088660599104648,5.308914518428741,,,6.559981468645445,7.339009541789157,7.397575117533389,2.228033150690736
314225,T2,0.0,20250219,2769374004,surr,3,20,T2_5pt,5.3139101554708414,7.808972299064828,1.0,2.4950621435939864,5.3139101554708414,,,6.580476308501938,7.558753377907413,7.808972299064828,2.582518947147575
314225,T2,0.0,20250219,2769374004,surr,4,20,T2_5pt,3.37482653459314,5.418366117451135,1.0,2.0435395828579948,3.37482653459314,,,4.4512178942155005,5.240891483458436,5.418366117451135,1.7111435380217048
314225,T2,0.0,20250219,2769374004,surr,5,20,T2_5pt,4.559784490992918,7.110543299202701,1.0,2.5507588082097827,4.559784490992918,,,5.459629179392587,6.775947932420505,7.110543299202701,2.3091077952914976
314225,T2,0.0,20250219,2769374004,surr,6,20,T2_5pt,5.183211739681068,6.669908616240657,0.631,1.4866968765595887,5.183211739681068,,,6.143415346997358,6.669908616240657,6.641938419138399,1.9622056339701883
314225,T2,0.0,20250219,2769374004,surr,7,20,T2_5pt,4.058255140430516,6.378085500257763,1.0,2.3198303598272467,4.058255140430516,,,5.116106462207305,6.102185487758456,6.378085500257763,2.10418498217274
314225,T2,0.0,20250220,3251732514,orig,-1,20,T2_5pt,4.854161979196019,5.361640181970209,1.0,0.5074782027741902,4.854161979196019,,,4.895697920475741,5.186062929209744,5.361640181970209,2.0092200407731684
314225,T2,0.0,20250220,3251732514,surr,0,20,T2_5pt,6.422074003453217,6.580525277084824,1.0,0.1584512736316075,6.422074003453217,,,6.181615930225904,6.443062271353701,6.580525277084824,2.3389484948544466
314225,T2,0.0,20250220,3251732514,surr,1,20,T2_5pt,5.596596614133776,6.901351475507538,1.0,1.3047548613737625,5.596596614133776,,,6.043616187256716,6.642655449456958,6.901351475507538,2.536161549731612
314225,T2,0.0,20250220,3251732514,surr,2,20,T2_5pt,5.724046526197323,6.222575518665029,1.0,0.4985289924677065,5.724046526197323,,,5.729573979798208,6.0699451596666645,6.222575518665029,2.2091813030092813
314225,T2,0.0,20250220,3251732514,surr,3,20,T2_5pt,6.319530610199198,7.068345331584595,1.0,0.7488147213853971,6.319530610199198,,,6.252985384092752,6.775471391604531,7.068345331584595,2.573088685151504
314225,T2,0.0,20250220,3251732514,surr,4,20,T2_5pt,4.068699916452996,4.917465168121332,1.0,0.8487652516683362,4.068699916452996,,,4.363949932505054,4.774647713908002,4.917465168121332,1.7029582351345238
314225,T2,0.0,20250220,3251732514,surr,5,20,T2_5pt,7.249024686180023,6.934622262045544,1.0,-0.3144024241344789,7.249024686180023,,,6.824534887878119,6.922947192855005,6.934622262045544,2.305108627330091
314225,T2,0.0,20250220,3251732514,surr,6,20,T2_5pt,5.263005509723351,5.762190909735021,1.0,0.4991854000116698,5.263005509723351,,,5.242502691162854,5.606671909294262,5.762190909735021,1.9540726833358248
314225,T2,0.0,20250220,3251732514,surr,7,20,T2_5pt,6.680098549381574,6.129542854223098,1.0,-0.5505556951584758,6.680098549381574,,,6.042860354983792,6.069001019455209,6.129542854223098,2.101819064566694
314225,T2,0.0,20250221,1798473181,orig,-1,20,T2_5pt,4.94460579747479,6.281523817355116,1.0,1.3369180198803257,4.94460579747479,,,5.69214729160215,6.237757078771836,6.281523817355116,2.0202475378840825
314225,T2,0.0,20250221,1798473181,surr,0,20,T2_5pt,7.258280446907261,8.376904674652891,0.631,1.11862422774563,7.258280446907261,,,7.860560190815665,8.376904674652891,8.15923504786255,2.35685967369816
314225,T2,0.0,20250221,1798473181,surr,1,20,T2_5pt,7.873055229471189,8.646320285534866,0.631,0.7732650560636767,7.873055229471189,,,8.329623541143981,8.646320285534866,8.403978349175842,2.552100191631015
314225,T2,0.0,20250221,1798473181,surr,2,20,T2_5pt,7.373442598998354,8.107681290712693,0.631,0.7342386917143386,7.373442598998354,,,7.973784284222503,8.107681290712693,7.812501529566667,2.229333390611887
314225,T2,0.0,20250221,1798473181,surr,3,20,T2_5pt,8.071723269221925,8.899201272832215,0.631,0.82747800361029,8.071723269221925,,,8.610298653167595,8.899201272832215,8.65046718926358,2.5871612777342645
314225,T2,0.0,20250221,1798473181,surr,4,20,T2_5pt,4.732470972939359,5.883498030909095,0.631,1.1510270579697366,4.732470972939359,,,5.315369051811474,5.883498030909095,5.821797550048428,1.7132142246779076
314225,T2,0.0,20250221,1798473181,surr,5,20,T2_5pt,7.310477543578527,7.8804590828864605,0.631,0.5699815393079337,7.310477543578527,,,7.793962872153905,7.8804590828864605,7.616247424270034,2.307000650775292
314225,T2,0.0,20250221,1798473181,surr,6,20,T2_5pt,6.261264979094541,7.228646215902025,0.631,0.9673812368074834,6.261264979094541,,,6.770951144100085,7.228646215902025,7.05122827604126,1.966424921840695
314225,T2,0.0,20250221,1798473181,surr,7,20,T2_5pt,5.309831157054445,6.632631151228958,1.0,1.3227999941745132,5.309831157054445,,,6.076563742556365,6.62162422427889,6.632631151228958,2.1031873468924323
314225,T2,0.0,20250222,3397254092,orig,-1,20,T2_5pt,4.083133754246299,6.00555971536916,1.0,1.922425961122861,4.083133754246299,,,4.923050740213405,5.746316112129626,6.00555971536916,2.022291343232085
314225,T2,0.0,20250222,3397254092,surr,0,20,T2_5pt,5.859371343217514,7.59755177607333,1.0,1.738180432855816,5.859371343217514,,,6.856491833841489,7.538016880136824,7.59755177607333,2.355266184194731
314225,T2,0.0,20250222,3397254092,surr,1,20,T2_5pt,5.40222402285471,7.794549889070865,1.0,2.3923258662161557,5.40222402285471,,,6.683563454501273,7.610600423630137,7.794549889070865,2.550633995053433
314225,T2,0.0,20250222,3397254092,surr,2,20,T2_5pt,4.81549219137226,7.020019499647416,1.0,2.2045273082751558,4.81549219137226,,,5.910404365303619,6.8104287563862576,7.020019499647416,2.225454929336917
314225,T2,0.0,20250222,3397254092,surr,3,20,T2_5pt,5.414180018961364,8.17464587823854,1.0,2.760465859277176,5.414180018961364,,,6.934088701493482,7.980506323431655,8.17464587823854,2.588960484089649
314225,T2,0.0,20250222,3397254092,surr,4,20,T2_5pt,3.492313436580253,5.483146201153809,1.0,1.990832764573556,3.492313436580253,,,4.48008715619445,5.291296485002408,5.483146201153809,1.713867807463786
314225,T2,0.0,20250222,3397254092,surr,5,20,T2_5pt,6.946006766442125,7.667994420447504,0.631,0.7219876540053782,6.946006766442125,,,7.417124778021996,7.667994420447504,7.571325942977874,2.3128017224606987
314225,T2,0.0,20250222,3397254092,surr,6,20,T2_5pt,4.692289137354147,6.597712207656062,1.0,1.9054230703019144,4.692289137354147,,,5.627851185570783,6.439177165251259,6.597712207656062,1.968062029735103
314225,T2,0.0,20250222,3397254092,surr,7,20,T2_5pt,5.182483152754299,6.671583874608363,1.0,1.4891007218540633,5.182483152754299,,,5.924588510680694,6.546772998056053,6.671583874608363,2.1097623276404067
314225,T2,0.0,20250223,1361323143,orig,-1,20,T2_5pt,6.717037624243509,6.899900732507577,0.631,0.1828631082640681,6.717037624243509,,,6.734772997198929,6.899900732507577,6.804947357814666,2.031759531026009
314225,T2,0.0,20250223,1361323143,surr,0,20,T2_5pt,5.872015675477452,7.774847599744294,0.631,1.9028319242668417,5.872015675477452,,,7.100730540923302,7.774847599744294,7.763471017839493,2.3567682934107346
314225,T2,0.0,20250223,1361323143,surr,1,20,T2_5pt,6.707995335884476,8.512495074586653,1.0,1.8044997387021768,6.707995335884476,,,7.771884449731281,8.488875273376195,8.512495074586653,2.564277070929818
314225,T2,0.0,20250223,1361323143,surr,2,20,T2_5pt,8.983689522077507,8.724695284116784,0.251,-0.2589942379607226,8.983689522077507,,,8.724695284116784,8.568846993352826,8.180363971600276,2.2350188543090126
314225,T2,0.0,20250223,1361323143,surr,3,20,T2_5pt,8.261392801590663,9.070319564020828,0.631,0.8089267624301648,8.261392801590663,,,8.678379580130413,9.070319564020828,8.951227147153507,2.6000790074757423
314225,T2,0.0,20250223,1361323143,surr,4,20,T2_5pt,8.543692787784456,7.4633463005425025,0.251,-1.080346487241954,8.543692787784456,,,7.4633463005425025,6.9204804152551525,6.492728842027555,1.720964849728169
314225,T2,0.0,20250223,1361323143,surr,5,20,T2_5pt,7.911209342948564,8.21171574814495,0.631,0.3005064051963861,7.911209342948564,,,7.954715200948476,8.21171574814495,8.099728891540243,2.3233932247852778
314225,T2,0.0,20250223,1361323143,surr,6,20,T2_5pt,8.802071827052837,8.213796245069746,0.251,-0.5882755819830905,8.802071827052837,,,8.213796245069746,7.926028687930064,7.517535261442151,1.9732866058824112
314225,T2,0.0,20250223,1361323143,surr,7,20,T2_5pt,7.015149960141512,7.58230309327637,0.631,0.567153133134858,7.015149960141512,,,7.186410876036143,7.58230309327637,7.494062026045733,2.1210945164278043
314225,T2,5.0,20250212,223435618,orig,-1,20,T2_5pt,8.439267022732599,8.189725489004037,0.251,-0.2495415337285624,8.439267022732599,,,8.189725489004037,7.984879268784553,7.482107702877359,2.034033179608762
314225,T2,5.0,20250212,223435618,surr,0,20,T2_5pt,10.126648759738949,10.315366184879611,0.251,0.1887174251406627,10.126648759738949,,,10.315366184879611,10.12911748157093,9.595756964477165,2.7151941350680437
314225,T2,5.0,20250212,223435618,surr,1,20,T2_5pt,10.658137931374208,10.005787280030022,0.251,-0.6523506513441859,10.658137931374208,,,10.005787280030022,9.1941235352688,8.410446671944294,2.204861805735353
314225,T2,5.0,20250212,223435618,surr,2,20,T2_5pt,8.769880001373913,8.65900007995919,0.251,-0.1108799214147229,8.769880001373913,,,8.65900007995919,8.205057857300755,7.575628147337292,2.0219430235148987
314225,T2,5.0,20250212,223435618,surr,3,20,T2_5pt,11.601221485222084,10.494665521840416,0.251,-1.106555963381668,11.601221485222084,,,10.494665521840416,9.334318983618706,8.444504747894017,2.2725941239387395
314225,T2,5.0,20250212,223435618,surr,4,20,T2_5pt,9.977291033853582,9.955402325498726,0.251,-0.0218887083548562,9.977291033853582,,,9.955402325498726,9.766432586533718,9.123421956507446,2.4051412513647605
314225,T2,5.0,20250212,223435618,surr,5,20,T2_5pt,11.474904996618772,9.73460463882241,0.251,-1.7403003577963627,11.474904996618772,,,9.73460463882241,8.330241361715256,7.405965554429601,1.7465438268704945
314225,T2,5.0,20250212,223435618,surr,6,20,T2_5pt,10.603621163143467,9.606064992570538,0.251,-0.9975561705729294,10.603621163143467,,,9.606064992570538,8.686135119466377,7.970057015921314,2.200845832267698
314225,T2,5.0,20250212,223435618,surr,7,20,T2_5pt,12.212315220656292,11.026208214759398,0.251,-1.1861070058968952,12.212315220656292,,,11.026208214759398,9.92782099580203,9.041474588245713,2.359677815299372
314225,T2,5.0,20250213,870498594,orig,-1,20,T2_5pt,7.082927789788691,8.772202441532862,0.631,1.6892746517441708,7.082927789788691,,,8.372213284927659,8.772202441532862,8.322097633794053,2.0490704688007004
314225,T2,5.0,20250213,870498594,surr,0,20,T2_5pt,10.746778503848764,11.459075961503547,0.631,0.7122974576547829,10.746778503848764,,,11.403004728806334,11.459075961503547,10.827677018256992,2.733660923958223
314225,T2,5.0,20250213,870498594,surr,1,20,T2_5pt,8.724070333171186,10.119969622153064,0.631,1.3958992889818769,8.724070333171186,,,10.045239441020165,10.119969622153064,9.422497778438036,2.2211400399332826
314225,T2,5.0,20250213,870498594,surr,2,20,T2_5pt,7.122802799302094,8.718111727125184,0.631,1.5953089278230896,7.122802799302094,,,8.404698664959568,8.718111727125184,8.246451709425962,2.03472523634154
314225,T2,5.0,20250213,870498594,surr,3,20,T2_5pt,11.361867187533717,11.057666765886978,0.251,-0.3042004216467386,11.361867187533717,,,11.057666765886978,10.306914979738467,9.44229359020324,2.2904776263145146
314225,T2,5.0,20250213,870498594,surr,4,20,T2_5pt,13.455610478250088,12.055020553746044,0.251,-1.4005899245040432,13.455610478250088,,,12.055020553746044,11.06266614766003,10.110684308038763,2.4178814673460844
314225,T2,5.0,20250213,870498594,surr,5,20,T2_5pt,11.606919440568424,11.315063248808666,0.251,-0.2918561917597575,11.606919440568424,,,11.315063248808666,10.281494605886794,9.057822912146843,1.76511804786558
314225,T2,5.0,20250213,870498594,surr,6,20,T2_5pt,8.755262523795702,9.73623914631426,0.631,0.9809766225185576,8.755262523795702,,,9.715689621876132,9.73623914631426,9.113021039896406,2.221909094869873
314225,T2,5.0,20250213,870498594,surr,7,20,T2_5pt,10.032630577157056,10.689500707438256,0.631,0.6568701302812006,10.032630577157056,,,10.564369011338243,10.689500707438256,9.921077122371589,2.373811602776696
314225,T2,5.0,20250214,460569366,orig,-1,20,T2_5pt,4.199118502882691,5.67776898010526,1.0,1.478650477222568,4.199118502882691,,,4.813863562244125,5.432951625211513,5.67776898010526,2.016472275525131
314225,T2,5.0,20250214,460569366,surr,0,20,T2_5pt,8.065500699218099,8.335505357609094,0.631,0.2700046583909952,8.065500699218099,,,8.21827810781117,8.335505357609094,8.287368831035392,2.701979553385503
314225,T2,5.0,20250214,460569366,surr,1,20,T2_5pt,5.419653452299728,6.865063964044604,1.0,1.4454105117448766,5.419653452299728,,,6.194665254207779,6.770904415753397,6.865063964044604,2.192717767839065
314225,T2,5.0,20250214,460569366,surr,2,20,T2_5pt,5.143131361016932,6.1373935793625405,1.0,0.9942622183456082,5.143131361016932,,,5.665110761689307,6.07654125613032,6.1373935793625405,2.0086895049894946
314225,T2,5.0,20250214,460569366,surr,3,20,T2_5pt,5.399538677850448,6.810056571014259,1.0,1.410517893163811,5.399538677850448,,,6.260398036763839,6.772560257179079,6.810056571014259,2.2584106076263346
314225,T2,5.0,20250214,460569366,surr,4,20,T2_5pt,7.455705485314431,7.970643777194652,0.631,0.5149382918802203,7.455705485314431,,,7.800911645137727,7.970643777194652,7.835774787306247,2.392725002601118
